,Date,AveragePrice,TotalValue,c4046,c4225,c4770,TotalBags,SmallBags,LargeBags,XLargeBags,type,year,region
2888,12-06-2016,0.78,608386.0,313216.0,61563.7,1174.78,232431.0,169986.0,55753.4,6691.94,Conventional,2016,Atlanta
2889,05-06-2016,0.75,691201.0,341028.0,123406.0,561.72,226206.0,112958.0,105975.0,7273.06,Conventional,2016,Atlanta
2890,29-05-2016,0.78,691344.0,267461.0,154239.0,246.79,269397.0,77155.1,186792.0,5450.28,Conventional,2016,Atlanta
2891,22-05-2016,0.79,585352.0,206761.0,110884.0,174.9,267531.0,91575.7,171021.0,4934.99,Conventional,2016,Atlanta
2892,15-05-2016,0.68,755306.0,292233.0,166131.0,80.12,296862.0,126899.0,169317.0,646.59,Conventional,2016,Atlanta
2893,08-05-2016,0.81,643700.0,199995.0,159037.0,253.52,284414.0,77087.9,206445.0,881.4,Conventional,2016,Atlanta
2894,01-05-2016,0.77,735636.0,241665.0,211777.0,54.42,282139.0,64801.3,217338.0,0.0,Conventional,2016,Atlanta
2895,24-04-2016,0.79,654019.0,233878.0,189043.0,67.42,231030.0,71926.9,158920.0,183.33,Conventional,2016,Atlanta
2896,17-04-2016,0.89,512348.0,190570.0,124409.0,106.39,197263.0,66461.6,130218.0,583.26,Conventional,2016,Atlanta
2897,10-04-2016,0.83,590002.0,258662.0,141606.0,432.5,189301.0,69497.0,119038.0,766.5,Conventional,2016,Atlanta
2898,03-04-2016,1.03,423486.0,253541.0,69327.4,1349.18,99268.5,62657.1,36611.4,0.0,Conventional,2016,Atlanta
2899,27-03-2016,0.98,458635.0,286918.0,59289.9,1320.02,111107.0,78825.0,32268.4,13.61,Conventional,2016,Atlanta
2900,20-03-2016,0.98,496191.0,323217.0,61127.5,1727.11,110120.0,75568.5,34551.0,0.0,Conventional,2016,Atlanta
2901,13-03-2016,0.9,588657.0,336351.0,110106.0,1906.9,140294.0,73593.4,66700.3,0.0,Conventional,2016,Atlanta
2902,06-03-2016,1.03,458837.0,299983.0,61770.0,1499.4,95584.3,62105.4,33478.9,0.0,Conventional,2016,Atlanta
2903,28-02-2016,0.9,555471.0,325884.0,106312.0,1136.7,122138.0,60231.1,61907.0,0.0,Conventional,2016,Atlanta
2904,21-02-2016,1.04,417206.0,270173.0,61591.2,1996.32,83445.0,55736.4,27708.6,0.0,Conventional,2016,Atlanta
2905,14-02-2016,0.97,481484.0,313342.0,57925.3,1008.13,109209.0,74366.4,34842.4,0.0,Conventional,2016,Atlanta
2906,07-02-2016,0.76,722211.0,415641.0,134517.0,418.98,171633.0,77183.8,94449.3,0.0,Conventional,2016,Atlanta
2907,31-01-2016,1.04,437491.0,290451.0,58974.2,412.16,87653.0,54822.3,32830.7,0.0,Conventional,2016,Atlanta
2908,24-01-2016,0.92,528776.0,318373.0,86817.0,401.33,123185.0,64717.0,58468.3,0.0,Conventional,2016,Atlanta
2909,17-01-2016,1.04,445090.0,308723.0,45915.9,654.09,89797.0,56526.2,33270.8,0.0,Conventional,2016,Atlanta
2910,10-01-2016,0.93,558349.0,377245.0,67316.0,464.46,113323.0,54693.1,58630.4,0.0,Conventional,2016,Atlanta
2911,03-01-2016,1.05,449263.0,350316.0,32958.1,396.68,65592.6,43674.8,21906.9,10.8,Conventional,2016,Atlanta
2912,25-12-2016,1.47,550948.0,50818.6,344700.0,8529.79,146899.0,142957.0,2629.52,1312.32,Conventional,2016,BaltimoreWashington
2913,18-12-2016,1.21,691009.0,57866.1,487110.0,8751.94,137281.0,133753.0,2845.65,682.12,Conventional,2016,BaltimoreWashington
2914,11-12-2016,1.35,599161.0,49240.2,375438.0,9977.23,164506.0,153477.0,11028.9,0.0,Conventional,2016,BaltimoreWashington
2915,04-12-2016,1.41,566956.0,52095.9,345132.0,10049.7,159678.0,157704.0,1738.23,236.11,Conventional,2016,BaltimoreWashington
2916,27-11-2016,1.49,539925.0,46243.1,336732.0,8237.15,148713.0,146287.0,1715.5,709.72,Conventional,2016,BaltimoreWashington
2917,20-11-2016,1.6,566160.0,51078.7,309529.0,13095.1,192457.0,189673.0,1882.62,901.39,Conventional,2016,BaltimoreWashington
2918,13-11-2016,1.73,559979.0,64630.5,311688.0,28558.2,155102.0,153318.0,1348.06,436.11,Conventional,2016,BaltimoreWashington
2919,06-11-2016,1.8,537946.0,61458.9,284547.0,41286.9,150653.0,149604.0,1048.82,0.0,Conventional,2016,BaltimoreWashington
2920,30-10-2016,1.86,522547.0,58412.4,304617.0,27903.7,131614.0,130683.0,565.76,365.28,Conventional,2016,BaltimoreWashington
2921,23-10-2016,1.85,584276.0,56864.1,336434.0,27036.5,163941.0,163071.0,382.89,487.5,Conventional,2016,BaltimoreWashington
2922,16-10-2016,1.69,638848.0,63424.0,363925.0,19878.7,191620.0,190382.0,1238.44,0.0,Conventional,2016,BaltimoreWashington
2923,09-10-2016,1.59,676189.0,72775.7,395481.0,20639.8,187292.0,185599.0,1332.15,361.11,Conventional,2016,BaltimoreWashington
2924,02-10-2016,1.66,672760.0,78716.8,381625.0,19492.5,192926.0,190861.0,1423.03,641.67,Conventional,2016,BaltimoreWashington
2925,25-09-2016,1.58,678672.0,129774.0,347949.0,19205.8,181742.0,180491.0,1251.9,0.0,Conventional,2016,BaltimoreWashington
2926,18-09-2016,1.5,732425.0,151205.0,367426.0,18808.8,194985.0,191239.0,3746.56,0.0,Conventional,2016,BaltimoreWashington
2927,11-09-2016,1.34,885728.0,202958.0,494756.0,19881.7,168132.0,162753.0,4043.27,1335.28,Conventional,2016,BaltimoreWashington
2928,04-09-2016,1.51,762218.0,97714.1,442803.0,20154.9,201546.0,198132.0,2898.23,515.74,Conventional,2016,BaltimoreWashington
2929,28-08-2016,1.57,732546.0,72406.6,443668.0,15648.6,200822.0,194473.0,3978.68,2370.89,Conventional,2016,BaltimoreWashington
2930,21-08-2016,1.48,727280.0,68443.7,413652.0,21950.4,223234.0,203758.0,15197.5,4278.33,Conventional,2016,BaltimoreWashington
2931,14-08-2016,1.52,742292.0,68335.7,421189.0,24863.7,227904.0,219530.0,6984.04,1390.0,Conventional,2016,BaltimoreWashington
2932,07-08-2016,1.52,746494.0,71155.0,432957.0,28505.2,213877.0,210316.0,2285.85,1275.0,Conventional,2016,BaltimoreWashington
2933,31-07-2016,1.65,698628.0,64023.0,402053.0,31448.0,201103.0,197041.0,706.6,3355.56,Conventional,2016,BaltimoreWashington
2934,24-07-2016,1.64,719104.0,62896.9,422903.0,30142.2,203162.0,194810.0,1005.66,7346.67,Conventional,2016,BaltimoreWashington
2935,17-07-2016,1.47,730875.0,50832.0,400288.0,32758.2,246997.0,233727.0,2257.55,11012.3,Conventional,2016,BaltimoreWashington
2936,10-07-2016,1.37,831188.0,64925.6,489315.0,44218.7,232729.0,217648.0,2447.94,12632.7,Conventional,2016,BaltimoreWashington
2937,03-07-2016,1.38,844338.0,63050.6,501970.0,50114.6,229202.0,214852.0,2969.08,11381.1,Conventional,2016,BaltimoreWashington
2938,26-06-2016,1.36,830072.0,62585.2,509114.0,48949.9,209424.0,202616.0,3059.39,3748.07,Conventional,2016,BaltimoreWashington
2939,19-06-2016,1.37,850692.0,61789.2,523095.0,54129.9,211678.0,203570.0,3085.45,5022.92,Conventional,2016,BaltimoreWashington
2940,12-06-2016,1.34,850863.0,73620.8,507383.0,55744.0,214115.0,207728.0,3451.71,2935.0,Conventional,2016,BaltimoreWashington
2941,05-06-2016,1.33,860858.0,61074.1,537896.0,46714.7,215173.0,203788.0,8328.92,3056.11,Conventional,2016,BaltimoreWashington
2942,29-05-2016,1.19,890197.0,61989.2,577334.0,44265.8,206607.0,200150.0,3716.12,2741.11,Conventional,2016,BaltimoreWashington
2943,22-05-2016,1.19,837573.0,60638.3,540988.0,19544.9,216402.0,211306.0,2950.73,2145.0,Conventional,2016,BaltimoreWashington
2944,15-05-2016,1.12,901690.0,58943.8,629734.0,16372.0,196640.0,189850.0,6194.73,594.44,Conventional,2016,BaltimoreWashington
2945,08-05-2016,0.95,1103890.0,75492.9,804252.0,16818.7,207325.0,204118.0,2691.39,515.28,Conventional,2016,BaltimoreWashington
2946,01-05-2016,1.07,929492.0,67682.1,648817.0,15073.2,197920.0,194073.0,3244.04,602.78,Conventional,2016,BaltimoreWashington
2947,24-04-2016,1.13,915500.0,61118.1,638834.0,15861.0,199687.0,196063.0,3132.4,491.67,Conventional,2016,BaltimoreWashington
2948,17-04-2016,1.13,841840.0,59232.9,576827.0,15881.2,189899.0,185709.0,3034.21,1155.56,Conventional,2016,BaltimoreWashington
2949,10-04-2016,1.12,789348.0,64549.7,522216.0,13247.9,189334.0,186798.0,2536.64,0.0,Conventional,2016,BaltimoreWashington
2950,03-04-2016,1.14,770877.0,61532.9,523512.0,12784.5,173047.0,170235.0,2812.3,0.0,Conventional,2016,BaltimoreWashington
2951,27-03-2016,1.19,781628.0,59850.4,523532.0,15295.4,182951.0,179810.0,3140.9,0.0,Conventional,2016,BaltimoreWashington
2952,20-03-2016,1.1,880239.0,65397.0,614918.0,16342.8,183581.0,180892.0,2688.9,0.0,Conventional,2016,BaltimoreWashington
2953,13-03-2016,1.18,845575.0,59401.4,580134.0,18702.5,187337.0,184423.0,2913.4,0.0,Conventional,2016,BaltimoreWashington
2954,06-03-2016,1.21,819707.0,62539.6,541219.0,21461.0,194487.0,191745.0,2742.75,0.0,Conventional,2016,BaltimoreWashington
2955,28-02-2016,1.12,888570.0,61483.8,641585.0,20335.4,165166.0,162543.0,2622.45,0.0,Conventional,2016,BaltimoreWashington
2956,21-02-2016,1.2,739486.0,51913.2,446499.0,54665.6,186408.0,180042.0,6366.74,0.0,Conventional,2016,BaltimoreWashington
2957,14-02-2016,1.11,905145.0,72825.0,596870.0,60290.4,175160.0,168368.0,6791.41,0.0,Conventional,2016,BaltimoreWashington
2958,07-02-2016,1.1,966321.0,73754.2,621956.0,48009.4,222601.0,217667.0,4934.43,0.0,Conventional,2016,BaltimoreWashington
2959,31-01-2016,1.11,748107.0,52641.9,506188.0,24482.3,164795.0,161204.0,3591.04,0.0,Conventional,2016,BaltimoreWashington
2960,24-01-2016,1.09,1022650.0,69829.1,689359.0,24029.9,239435.0,233610.0,5825.15,0.0,Conventional,2016,BaltimoreWashington
2961,17-01-2016,1.17,836226.0,58788.0,535245.0,25662.4,216531.0,213939.0,2591.72,0.0,Conventional,2016,BaltimoreWashington
2962,10-01-2016,1.17,780979.0,60261.4,511067.0,26791.3,182859.0,180461.0,2398.44,0.0,Conventional,2016,BaltimoreWashington
2963,03-01-2016,1.11,816760.0,54491.8,583418.0,27147.3,151703.0,149408.0,2294.86,0.0,Conventional,2016,BaltimoreWashington
2964,25-12-2016,1.03,71168.9,27464.2,2892.64,6681.19,34130.9,33449.4,662.22,19.25,Conventional,2016,Boise
2965,18-12-2016,1.02,64421.6,28725.4,2337.22,5562.76,27796.2,27464.1,327.28,4.82,Conventional,2016,Boise
2966,11-12-2016,0.8,98346.8,30311.2,10382.6,4088.1,53564.8,53190.6,319.56,54.68,Conventional,2016,Boise
2967,04-12-2016,1.01,72471.6,34194.7,2996.3,3771.85,31508.8,31278.1,217.75,12.88,Conventional,2016,Boise
2968,27-11-2016,1.22,51941.4,23774.5,2187.17,5526.29,20453.4,20442.2,0.0,11.27,Conventional,2016,Boise
2969,20-11-2016,1.27,62526.5,28834.3,2463.45,7123.14,24105.6,24091.5,2.86,11.27,Conventional,2016,Boise
2970,13-11-2016,1.28,67212.1,32035.4,3042.08,6078.72,26056.0,25875.3,140.41,40.3,Conventional,2016,Boise
2971,06-11-2016,1.37,59587.1,24935.2,2893.68,7688.17,24070.0,23558.6,408.16,103.26,Conventional,2016,Boise
2972,30-10-2016,1.34,59788.6,25833.0,3018.08,7311.55,23626.0,22909.9,622.44,93.61,Conventional,2016,Boise
2973,23-10-2016,1.17,70652.1,27935.7,3769.48,6919.11,32027.8,30914.9,1098.42,14.52,Conventional,2016,Boise
2974,16-10-2016,1.09,77804.5,35485.6,2006.71,6689.31,33622.9,32413.7,1197.89,11.29,Conventional,2016,Boise
2975,09-10-2016,1.03,84234.5,38087.2,2089.42,6562.37,37495.6,28895.2,8576.21,24.17,Conventional,2016,Boise
2976,02-10-2016,0.9,106260.0,27542.9,8194.14,7082.7,63439.8,55975.1,7430.88,33.8,Conventional,2016,Boise
2977,25-09-2016,0.91,87557.1,39342.1,2342.03,5737.02,40136.0,34566.4,5564.81,4.81,Conventional,2016,Boise
2978,18-09-2016,0.97,82377.8,39719.2,2199.34,6951.12,33508.1,28303.1,5198.62,6.39,Conventional,2016,Boise
2979,11-09-2016,0.89,89823.0,41793.1,1783.77,6411.87,39834.2,38899.0,927.29,7.98,Conventional,2016,Boise
2980,04-09-2016,1.01,79683.1,37233.7,2055.59,7067.38,33326.4,31599.8,1718.65,7.96,Conventional,2016,Boise
2981,28-08-2016,0.99,78599.9,36837.8,1982.25,5918.5,33861.4,32151.5,1693.93,15.88,Conventional,2016,Boise
2982,21-08-2016,0.9,84013.0,40944.3,2078.24,4694.68,36295.8,34718.1,1577.78,0.0,Conventional,2016,Boise
2983,14-08-2016,0.93,88787.3,43526.0,1959.35,6569.03,36732.9,36020.5,671.26,41.15,Conventional,2016,Boise
2984,07-08-2016,0.76,70711.5,32775.3,2002.12,2.53,35931.5,35664.3,246.66,20.55,Conventional,2016,Boise
2985,31-07-2016,0.78,69620.4,30747.5,1920.5,2.53,36949.8,36949.8,0.0,0.0,Conventional,2016,Boise
2986,24-07-2016,0.74,65580.5,26990.4,1685.17,3.26,36901.6,36364.8,16.82,520.0,Conventional,2016,Boise
2987,17-07-2016,0.7,69052.7,27671.1,1614.16,6.29,39761.1,37730.0,799.61,1231.57,Conventional,2016,Boise
2988,10-07-2016,0.75,132511.0,39211.4,4977.23,3.06,88319.7,87357.8,20.39,941.47,Conventional,2016,Boise
2989,03-07-2016,0.77,136378.0,36208.3,6421.9,12.16,93735.2,93645.5,20.52,69.26,Conventional,2016,Boise
2990,26-06-2016,0.69,127962.0,34024.1,5853.32,9.3,88075.1,88025.1,34.45,15.5,Conventional,2016,Boise
2991,19-06-2016,0.7,129020.0,36119.4,6692.38,2.0,86206.4,86107.8,83.05,15.57,Conventional,2016,Boise
2992,12-06-2016,0.67,68721.6,34791.4,2578.94,2.63,31348.6,31094.6,245.8,8.23,Conventional,2016,Boise
2993,05-06-2016,0.63,95948.1,31280.0,5422.61,11.56,59233.9,59206.9,8.8,18.16,Conventional,2016,Boise
2994,29-05-2016,0.63,82549.1,29694.7,4570.07,6.61,48277.7,47343.4,926.1,8.27,Conventional,2016,Boise
2995,22-05-2016,0.65,75996.5,32112.6,3221.12,2.65,40660.1,40606.6,35.29,18.2,Conventional,2016,Boise
2996,15-05-2016,0.58,95143.6,34103.1,6201.35,15.58,54823.6,52268.9,2490.17,64.5,Conventional,2016,Boise
2997,08-05-2016,0.61,106410.0,43200.3,5397.41,7.29,57804.7,57439.5,330.49,34.7,Conventional,2016,Boise
2998,01-05-2016,0.63,82585.8,32241.0,3928.02,0.0,46416.8,46257.9,140.79,18.15,Conventional,2016,Boise
2999,24-04-2016,0.65,79562.5,36437.8,2849.95,590.88,39683.8,39671.4,5.85,6.58,Conventional,2016,Boise
3000,17-04-2016,0.67,109590.0,41244.4,9075.77,4729.87,54540.2,53939.8,14.55,585.83,Conventional,2016,Boise
3001,10-04-2016,0.82,86897.7,44344.9,3303.93,5340.61,33908.3,33662.8,156.09,89.43,Conventional,2016,Boise
3002,03-04-2016,0.82,97650.3,45952.7,5362.4,6316.0,40019.2,39916.4,94.75,8.08,Conventional,2016,Boise
3003,27-03-2016,0.81,101268.0,40229.0,6891.08,9114.47,45033.2,44763.7,242.28,27.26,Conventional,2016,Boise
3004,20-03-2016,0.94,83080.7,41756.5,2697.57,9201.19,29425.5,29351.7,62.69,11.15,Conventional,2016,Boise
3005,13-03-2016,0.83,100145.0,45571.1,4920.83,6448.33,43204.7,42383.8,784.39,36.49,Conventional,2016,Boise
3006,06-03-2016,0.86,97421.2,41714.3,5373.09,7307.07,43026.8,42481.6,527.8,17.4,Conventional,2016,Boise
3007,28-02-2016,0.89,89981.5,38143.4,5361.13,8767.1,37709.9,37217.1,472.26,20.53,Conventional,2016,Boise
3008,21-02-2016,0.74,93951.1,37807.5,9084.55,4890.81,42168.3,42111.9,50.05,6.31,Conventional,2016,Boise
3009,14-02-2016,0.94,78070.3,38043.2,5302.57,6617.29,28107.3,28012.7,85.14,9.47,Conventional,2016,Boise
3010,07-02-2016,0.82,123715.0,42825.6,14822.3,17989.3,48078.0,47555.7,452.82,69.46,Conventional,2016,Boise
3011,31-01-2016,0.94,83755.4,36196.4,4791.21,8440.95,34326.9,33947.3,46.78,332.83,Conventional,2016,Boise
3012,24-01-2016,0.9,58434.4,18003.4,4208.29,4714.06,31508.7,29874.8,1614.91,18.96,Conventional,2016,Boise
3013,17-01-2016,0.92,92385.2,34302.9,7884.23,8901.1,41297.0,40337.6,951.46,7.92,Conventional,2016,Boise
3014,10-01-2016,0.93,89880.9,31802.4,8347.01,9065.03,40666.5,40584.4,16.94,65.13,Conventional,2016,Boise
3015,03-01-2016,0.77,106107.0,43868.7,10276.8,5431.66,46529.8,46476.1,17.0,36.67,Conventional,2016,Boise
3016,25-12-2016,1.28,447601.0,4349.63,346516.0,4183.69,92551.1,91481.6,1069.52,0.0,Conventional,2016,Boston
3017,18-12-2016,1.09,579577.0,6123.84,488107.0,7765.43,77581.0,76135.5,1445.56,0.0,Conventional,2016,Boston
3018,11-12-2016,1.22,510801.0,3711.2,409646.0,5052.84,92390.6,90449.4,1634.18,306.94,Conventional,2016,Boston
3019,04-12-2016,1.26,473428.0,4371.95,393748.0,3449.16,71859.1,71377.8,307.69,173.61,Conventional,2016,Boston
3020,27-11-2016,1.45,391257.0,4243.2,317090.0,3069.37,66854.0,66399.3,31.11,423.61,Conventional,2016,Boston
3021,20-11-2016,1.39,475677.0,7917.9,356868.0,4915.71,105976.0,105941.0,35.56,0.0,Conventional,2016,Boston
3022,13-11-2016,1.56,397601.0,5233.97,314435.0,3726.92,74205.4,74205.4,0.0,0.0,Conventional,2016,Boston
3023,06-11-2016,1.62,366176.0,4016.72,284810.0,3370.17,73979.1,73804.1,0.0,175.0,Conventional,2016,Boston
3024,30-10-2016,1.67,376501.0,5542.76,304462.0,3787.66,62709.0,62705.3,3.69,0.0,Conventional,2016,Boston
3025,23-10-2016,1.58,439552.0,10444.8,335244.0,6144.55,87718.6,86922.8,0.0,795.83,Conventional,2016,Boston
3026,16-10-2016,1.6,453605.0,6472.04,345051.0,4742.43,97339.6,97339.6,0.0,0.0,Conventional,2016,Boston
3027,09-10-2016,1.49,468135.0,7435.21,366649.0,3837.72,90213.8,90213.8,0.0,0.0,Conventional,2016,Boston
3028,02-10-2016,1.59,459164.0,20871.7,340343.0,5003.77,92945.5,92945.5,0.0,0.0,Conventional,2016,Boston
3029,25-09-2016,1.53,483057.0,40864.1,338301.0,6515.89,97376.0,97376.0,0.0,0.0,Conventional,2016,Boston
3030,18-09-2016,1.45,489601.0,39970.6,346156.0,7080.02,96394.2,96061.7,332.54,0.0,Conventional,2016,Boston
3031,11-09-2016,1.27,672673.0,85204.3,470860.0,9617.73,106991.0,106091.0,900.08,0.0,Conventional,2016,Boston
3032,04-09-2016,1.41,541671.0,23481.9,381831.0,10225.2,126133.0,125075.0,665.06,393.61,Conventional,2016,Boston
3033,28-08-2016,1.37,582023.0,37757.4,388174.0,7653.7,148438.0,146016.0,1187.52,1235.0,Conventional,2016,Boston
3034,21-08-2016,1.31,586073.0,15419.5,353351.0,7923.98,209378.0,201034.0,7400.05,944.17,Conventional,2016,Boston
3035,14-08-2016,1.29,602605.0,20310.8,353845.0,8194.83,220254.0,215552.0,3642.34,1060.0,Conventional,2016,Boston
3036,07-08-2016,1.48,525387.0,15830.0,335034.0,8735.44,165788.0,165457.0,176.08,155.0,Conventional,2016,Boston
3037,31-07-2016,1.61,508950.0,12550.4,338692.0,8772.17,148935.0,147430.0,5.5,1499.72,Conventional,2016,Boston
3038,24-07-2016,1.52,509095.0,13099.8,343836.0,10965.6,141194.0,137805.0,11.11,3377.78,Conventional,2016,Boston
3039,17-07-2016,1.56,488508.0,11289.7,320251.0,10381.2,146586.0,142602.0,9.14,3975.0,Conventional,2016,Boston
3040,10-07-2016,1.32,549815.0,17289.1,359934.0,14982.9,157610.0,153175.0,49.25,4385.0,Conventional,2016,Boston
3041,03-07-2016,1.38,585485.0,11397.6,408602.0,17326.1,148159.0,143276.0,137.73,4745.0,Conventional,2016,Boston
3042,26-06-2016,1.33,626973.0,10379.8,433432.0,28898.8,154263.0,151760.0,142.92,2360.0,Conventional,2016,Boston
3043,19-06-2016,1.32,649660.0,10851.3,456522.0,38655.1,143632.0,141651.0,141.3,1840.0,Conventional,2016,Boston
3044,12-06-2016,1.29,632856.0,12891.2,421979.0,43090.8,154895.0,152478.0,87.1,2330.0,Conventional,2016,Boston
3045,05-06-2016,1.26,634990.0,8833.67,417995.0,51385.7,156775.0,155072.0,120.91,1581.67,Conventional,2016,Boston
3046,29-05-2016,1.08,673496.0,7708.04,461425.0,72848.8,131514.0,129466.0,142.22,1906.11,Conventional,2016,Boston
3047,22-05-2016,1.05,665086.0,4319.45,430581.0,81859.5,148327.0,146905.0,136.92,1285.0,Conventional,2016,Boston
3048,15-05-2016,1.06,709563.0,5790.13,517840.0,63055.5,122877.0,122534.0,198.89,144.44,Conventional,2016,Boston
3049,08-05-2016,0.85,924194.0,6383.12,698438.0,80414.3,138959.0,138863.0,96.67,0.0,Conventional,2016,Boston
3050,01-05-2016,1.05,716003.0,4764.79,520370.0,54779.3,136089.0,136035.0,54.45,0.0,Conventional,2016,Boston
3051,24-04-2016,1.07,626895.0,4157.76,446541.0,51958.7,124238.0,123012.0,152.2,1073.61,Conventional,2016,Boston
3052,17-04-2016,1.08,617180.0,3871.79,438211.0,43926.9,131170.0,131036.0,109.53,25.0,Conventional,2016,Boston
3053,10-04-2016,0.99,652547.0,4326.56,456030.0,74452.3,117738.0,117521.0,87.78,129.17,Conventional,2016,Boston
3054,03-04-2016,1.11,559718.0,4683.35,406529.0,42112.5,106393.0,106262.0,131.11,0.0,Conventional,2016,Boston
3055,27-03-2016,1.08,639420.0,4253.9,463187.0,51477.8,120502.0,120389.0,112.78,0.0,Conventional,2016,Boston
3056,20-03-2016,1.1,645235.0,5364.32,490720.0,34714.6,114436.0,114286.0,150.0,0.0,Conventional,2016,Boston
3057,13-03-2016,1.05,651211.0,5420.01,487268.0,46932.6,111590.0,111440.0,150.37,0.0,Conventional,2016,Boston
3058,06-03-2016,1.1,600640.0,6153.04,434300.0,36353.0,123833.0,123551.0,282.02,0.0,Conventional,2016,Boston
3059,28-02-2016,1.08,652943.0,6632.53,506049.0,36934.2,103328.0,102683.0,644.14,0.0,Conventional,2016,Boston
3060,21-02-2016,1.14,553709.0,5600.54,388957.0,36873.8,122278.0,120040.0,2238.28,0.0,Conventional,2016,Boston
3061,14-02-2016,0.98,751657.0,7591.61,560259.0,58165.4,125640.0,123660.0,1980.05,0.0,Conventional,2016,Boston
3062,07-02-2016,1.05,678810.0,5986.94,511549.0,25200.2,136075.0,134178.0,1896.14,0.0,Conventional,2016,Boston
3063,31-01-2016,1.03,651617.0,6037.25,501280.0,25252.3,119047.0,118219.0,827.58,0.0,Conventional,2016,Boston
3064,24-01-2016,1.05,670377.0,3107.96,482031.0,26052.9,159185.0,158806.0,378.68,0.0,Conventional,2016,Boston
3065,17-01-2016,1.02,665218.0,4392.86,486768.0,32505.7,141551.0,141307.0,243.8,0.0,Conventional,2016,Boston
3066,10-01-2016,1.15,536674.0,4120.09,391873.0,13321.1,127360.0,127178.0,182.26,0.0,Conventional,2016,Boston
3067,03-01-2016,1.01,610622.0,5112.51,492478.0,21182.5,91849.1,91579.9,269.23,0.0,Conventional,2016,Boston
3068,25-12-2016,1.41,103035.0,1197.33,64434.6,42.09,37361.4,35701.2,1660.2,0.0,Conventional,2016,BuffaloRochester
3069,18-12-2016,1.36,85340.1,1276.16,52115.3,60.37,31888.2,29696.9,2191.27,0.0,Conventional,2016,BuffaloRochester
3070,11-12-2016,1.47,89037.9,967.77,62963.2,54.34,25052.5,23315.8,1736.71,0.0,Conventional,2016,BuffaloRochester
3071,04-12-2016,1.66,72203.2,960.31,54243.4,22.85,16976.6,15683.0,1256.03,37.5,Conventional,2016,BuffaloRochester
3072,27-11-2016,1.57,73261.0,1006.16,50581.9,12.21,21660.8,21641.3,0.0,19.44,Conventional,2016,BuffaloRochester
3073,20-11-2016,1.63,78675.7,1426.31,52281.3,27.83,24940.2,24940.2,0.0,0.0,Conventional,2016,BuffaloRochester
3074,13-11-2016,1.6,87366.6,1891.82,56517.5,84.41,28872.8,28872.8,0.0,0.0,Conventional,2016,BuffaloRochester
3075,06-11-2016,1.64,81691.6,1321.66,56677.7,79.68,23612.7,23400.2,0.0,212.5,Conventional,2016,BuffaloRochester
3076,30-10-2016,1.65,71163.5,1130.02,56077.1,81.81,13874.6,13874.6,0.0,0.0,Conventional,2016,BuffaloRochester
3077,23-10-2016,1.6,110745.0,1171.55,50973.9,78.19,58521.1,58521.1,0.0,0.0,Conventional,2016,BuffaloRochester
3078,16-10-2016,1.36,131181.0,1282.7,61796.2,50.56,68051.3,68051.3,0.0,0.0,Conventional,2016,BuffaloRochester
